P06396,Q8TBE0
P06396,Q16520
P06396,P54687-4
P06396,Q96A09
P06396,Q96I34
P06396,Q9UII2
P06396,Q96FT7-4
P06396,Q5H9J7
P06396,P32121
P06396,Q6ZMI0-5
P06396,P49407
P06396,Q9Y2Y0
P06396,Q5W111-2
P06396,Q9NXL2-1
P06396,Q9H2G9
P06396,Q5SXH7-1
P06396,O43741
P06396,Q495U3
P06396,Q5T0J7-2
P06396,Q8WUD1-2
P06396,Q9NTN9-3
P06396,Q14995
P06396,P38936
P06396,Q9H8K7
P06396,O95674
P06396,P27338
P06396,Q8N4C7
P06396,Q8NDP9
P06396,Q8IXN7
P06396,Q8WVD3
P06396,Q96EY1-3
P06396,Q8WUX9
P06396,P62899
P06396,P62244
P06396,P62701
P06396,Q8N5V2
P06396,Q9H2A9
P06396,Q9Y3D0
P06396,Q66K80
P06396,Q92782-2
P06396,Q96NS8
P06396,Q7Z7J5
P06396,Q9UJU6
P06396,P24941
P06396,P47804-3
P06396,Q04206
P06396,Q6UY14-3
P06396,Q9P2T0
P06396,Q8NC06-3
P06396,Q6GQQ9-2
P06396,O60830
P06396,Q9UNT1-2
P06396,P06396
P06396,P24941
P06396,Q15311
P06396,Q4KMX9
P06396,F1D8P7
P06396,Q9HD47-3
P06396,O95388-2
P06396,Q96MF7
P06396,P06396
P06396,Q9UNP9
P06396,Q15814
P06396,Q9P2K3-2
P06396,O15273
P06396,Q6PHZ7
P06396,Q8TBY0
P06400,Q13627
P06400,P24941
P06400,Q00987
P06400,Q9Z2X2
P06400,Q9Y463
P06400,O14757
P06400,PRO_0000037321
P06400,Q3TKT4
P06400,Q13547
P06400,Q923E4
P06400,P03255-2
P06400,P03255-1
P06400,Q16539
P06400,P04049
P06400,O96017
P06400,P03255
P06400,P03254
P06400,P03070
P06400,PRO_0000041225
P06400,Q16539
P06400,Q9UKV8
P06400,Q9Y463
P06400,Q13627
P06400,P62136
P06400,Q13574-2
P06400,O96017
P06400,O14757
P06400,Q9UQ80
P06400,P24941
P06400,Q9R002
P06400,P55345
P06400,Q00577
P06400,P04049
P06400,Q99708
P06400,O75150
P06400,P24863
P06400,Q8WTS6
P06400,Q01094
P06400,O00716
P06400,Q00987
P06400,P29375
P06400,O15151
P06400,Q14653
P06400,Q13547
P06400,Q9Y676
P06400,Q14209
P06400,O60381
P06400,P15976
P06400,P42685
P06400,O43524
P06400,Q15329
P06400,Q14686
P06400,P07197
P06400,P62993
P06400,P42685
P06400,Q8VSP9
P06400,P06464
P06400,P06465
P06400,Q155P7
P06400,P30285
P06400,Q93009
P06400,P62993
P06400,Q96PU4
P06400,P52927
P06400,P04020
P06400,A0MPS7
P06400,P06788
P06400,P03129
P06401,P06401
P06401,P06401-1
P06401,P03372
P06401,P03372
P06401,P06401
P06401,Q9H467
P06401,P40763
P06401-1,P03372
P06401-1,P06401
P06454-2,Q14957
P06454-2,P22607
P06454-2,Q14145
P06463,P04637
P06464,P06400
P06465,P06400
P06493,O95835
P06493,P21796
P06493,P61024
P06493,P0CG48
P06493,O15392
P06493,O43508
P06493,Q99640
P06493,P27986-2
P06493,P19525
P06493,Q12778
P06493,P21796
P06493,O95835
P06493,Q99640
P06493,P00533
P06493,P06493
P06493,P38936
P06493,P06493
P06493,Q86V81
P06493,P05067
P06493,O15392
P06493,P14635
P06493,P30307
P06493,Q99741
P06493,P19525
P06493,P61024
P06493,O75618-1
P06493,P05067
P06493,P38936
P06493,P27986
P06493,P00533
P06493,P36957
P06681,Q15125
P06702,P05109
P06702,P06702
P06702,P04271
P06702,P05109
P06702,P43360
P06702,P20138
P06702,P49407
P06702,P06702
P06702,P32121
P06702,P20138
P06702,P43355
P06702,P43357
P06703,Q9HB71
P06703,P04271
P06703,Q00987
P06703,P04637
P06703,P52292
P06703,Q8TD43
P06703,O95684
P06703,P50542
P06703,Q8TD43
P06703,Q02790
P06703,B3EWG5
P06703,P06703
P06703,P06703
P06703,P35579
P06703,Q00987
P06703,P04271
P06703,P04637
P06710-2,P23367
P06722,P23367
P06725,O96017
P06727,Q96DZ9-2
P06727,P20393
P06727,Q8IZR5-2
P06727,P55212
P06727,Q6RW13-2
P06727,P06727
P06727,P06727
P06727,P43360
P06730,P67775
P06732,P42858
P06733,P63104
P06733,P22303
P06733,Q8WZ42
P06733,P12004
P06733,P42858
P06733,P22303
P06733,P06733
P06733,P06733
P06733,P12004
P06733,P42858
P06744,P06744
P06744,P06744
P06746,P06746
P06746,Q9H5J8
P06746,P29144
P06746,O76024
P06746,P06746
P06748,Q96GD4
P06748,Q13547
P06748,P04637
P06748,Q92769
P06748,Q00987
P06748,O14965
P06748,P19525
P06748-1,P04637
P06756,P18084
P06756,P54725
P06756,P17612
P06756,P37173
P06756,P17612
P06756,P06756
P06756,P18564
P06756,P05106
P06756,P06756
P06756,P50454
P06756,Q38SD2-2
P06756,P05106
P06788,P01106
P06788,P06400
P06850,P60410
P06850,P34998
P06850,A8MQ03
P06850,P34998
P06850,Q15323
P06850,P48730-2
P06850,P0DPK4
P06850,Q9BYS1
P06850,Q9BYQ3
P06850,P26371
P06850,Q99750
P06858,Q8TAS3
P06858,Q8IV16
P06858,Q8NFB2
P06858,P06858
P06858,O00233
P06858,Q9UMY4
P06858,Q8IYM2
P06858,Q9UI10
P06858,O14744
P06858,P06858
P06858,C9J082
P06858,O00746
P06858,Q8TAB7
P06858,O43493-5
P06858,Q8N0U8
P06864,P06864
P06864,P06864
P06865,P07686
P06881,Q16602
P06881,Q16602
P06935,P05106
P07098,P07098-3
P07098-3,P07098
P07099,P23560
P07101,P07101-3
P07101,Q5MCW4
P07101,Q9UJ04
P07101,C9J7I0
P07101,Q9UHX1-2
P07101,O75928-2
P07101,P08651-5
P07101,Q99750
P07101,P29762
P07101,P61978-2
P07101,P0DJD3-2
P07101-3,P07101
P07174,P05067
P07174,P01138
P07195,P42858
P07195,P00338
P07195,P00338-3
P07195,P42858
P07195,P07195
P07195,Q93050
P07195,Q5S007
P07195,P00338
P07195,P50542
P07195,O00560
P07195,P07195
P07195,Q93050
P07195,Q5S007
P07196,P21281
P07196,Q9P286
P07196,P05067
P07196,Q8N5S9
P07196,Q16512
P07197,P06400
P07197,P05412
P07200,P37173
P07204,P43628
P07204,Q8TED1
P07204,Q9NUH8
P07204,Q53FP2
P07204,P11912
P07204,Q6NTF9-3
P07204,P00734
P07204,Q5JX71
P07204,P55056
P07204,Q9Y320
P07204,Q8N661
P07204,P00734
P07204,Q15125
P07204,Q9UPV7
P07204,Q13520
P07204,Q9NQQ7-3
P07204,Q9UHD4
P07204,Q13113
P07204,Q9NVV5-2
P07204,Q9H2K0
P07204,P15941-11
P07204,Q9BQA9
P07204,Q9BZV2
P07204,Q8N4V1
P07204,Q9Y282
P07204,Q15125
P07225,Q5SUL5
P07225,P07225
P07225,P17252
P07225,Q96CV9
P07225,Q8TAP4-4
P07225,P62937-2
P07225,P07225
P07225,Q15047-2
P07225,Q92993
P07225,P17252
P07237,Q63HM9
P07237,Q5TA78
P07237,P01137
P07237,O00444
P07237,O15534
P07237,Q13162
P07237,Q14990
P07237,Q9NU02
P07237,O94818-2
P07237,Q9P121-3
P07237,O43521
P07237,P60328
P07237,P17655
P07237,P80188
P07237,Q52LG2
P07237,Q9BYQ6
P07237,P07237
P07237,Q6PJG9
P07237,P26371
P07237,Q92692-2
P07237,Q96RK4
P07237,Q09028
P07237,Q9BYQ0
P07237,Q96B97
P07237,Q96D03
P07237,Q96HE7
P07237,P02538
P07237,Q8NEG0
P07237,Q53R41
P07237,Q9ULW2
P07237,P62873
P07237,P09228
P07237,Q8NE01
P07237,P28799
P07237,O00444
P07237,Q9Y6H1
P07237,P07237
P07237,Q494V2-2
P07237,P01137
P07237,Q5T0J7-2
P07237,Q8TCT9
P07237,Q8TAB7
P07237,Q5TA82
P07237,Q8TCT9
P07237,Q03518
P07237,Q8WUG5
P07237,Q8N4N3-2
P07237,Q86WV1-2
P07237,Q9P2K6
P07237,P02538
P07237,Q8TAP6
P07237,Q5T7P3
P07288,P07288
P07288,P07288
P07288,P10275
P07306,P12314
P07306,P00387
P07307,P07307-3
P07307,O95183
P07307,Q02297-10
P07307,Q04941
P07307,Q9UEU0
P07307,Q8IY49-2
P07307,O15155
P07307,Q9NS64
P07307,Q969F0
P07307,P19397
P07307,Q96IW7
P07307,O43561-2
P07307,P78382
P07307,Q7L5A8
P07307,P30519
P07307,Q8N609
P07307,Q9NV12
P07307,P07307
P07307,Q9P0S3
P07307,Q5TGU0
P07307,Q9Y5Z9
P07307,Q08AM2
P07307,Q6ZT21
P07307,P26678
P07307,Q15848
P07307,P27449
P07307,Q9UIQ6-2
P07307,Q01638-2
P07307,Q8N661
P07307,Q9NVV5-2
P07307,P07307
P07307,Q8IX19
P07307,O00526
P07307,Q9H2L4
P07307,Q96G23
P07307,Q5J8X5
P07307,Q01453
P07307,P02786
P07307,Q9BZL3
P07307,P54849
P07307,Q8TB61
P07307,Q9BXN2-6
P07307,Q9UNK0
P07307,Q6ZS10
P07307-3,P02786
P07307-3,P07307
P07332,P07332
P07332,P07332
P07332,P10275
P07332,P15311
P07332,P10275
P07332,P10721
P07332,P10721
P07332,Q13480
P07333,Q6ZMJ4-1
P07333,P09603
P07339,Q15007-2
P07339,Q7Z602
P07339,P68431
P07339,P28799
P07339,Q5W0Z9-4
P07339,Q96LB9
P07339,PRO_0000012695
P07339,Q9BQG1
P07339,PRO_0000012696
P07339,PRO_0000012700
P07339,PRO_0000012701
P07339,Q12756
P07339,O00308
P07339,PRO_0000012698
P07339,Q8NBJ7
P07339,P05067
P07339,P05067
P07339,P45880
P07339,PRO_0000012699
P07339,PRO_0000012697
P07339,P28347-2
P07339,Q9UKF2
P07339,O15130-2
P07339,Q6ZNH5
P07339,Q9Y6F6-3
P07339,Q5TA79
P07339,I6L9I8
P07339,Q86VF5-3
P07339,Q9C004
P07339,P09565
P07339,Q9H6S3
P07339,Q9P1A6-3
P07355,P60903
P07355,Q8NBP7
P07355,P40692
P07355,P12004
P07355,Q8NBP7
P07355,Q9NUX5
P07355,B7UM99
P07355,Q7DB77
P07355,P10636-8
P07355,P75409
P07355,P46092
P07355,Q14508
P07355,P12004
P07355,P03950
P07355,P07355
P07355,P10636
P07355,P07355
P07355,Q15599
P07355,P15363
P07357,Q8N4V1
P07357,P07357
P07357,Q14973
P07357,Q8TDT2
P07357,P07357
P07357,Q6ZVE7
P07359,P07359
P07359,P13224
P07359,P07359
P07359,P14770
P07359,P14770
P07359,P04275
P07360,Q9UHD9
P07384,P30085
P07384,P05067
P07437,P42858
P07437,P37840
P07437,Q5S007
P07437,Q13501
P07437,P05412
P07437,P05067
P07437,P00441
P07437,P07437
P07437,P07437
P07437,P05067
P07437,P36957
P07437,P42858
P07437,P05412
P07437,Q5S007
P07437,P27797
P07437,Q15843
P07437,P00441
P07437,P37840
P07437,I6L9F6
P07437,Q03403
P07437,P19404
P07437,Q9BSI4
P07437,Q71U36
P07437,Q8TDX7
P07451,P37235
P07451,P07451
P07451,P07451
P07498,Q93062
P07498,Q9UMX0
P07498,Q9UHD9
P07498,O95231
P07498,P07498
P07498,P07498
P07550,P32121
P07550,O14745
P07550,P30542
P07550,Q96B67
P07550,Q8WVD3
P07550,Q9H0X6
P07550,Q5TCQ9
P07550,P28335
P07550,P07550
P07550,P04156
P07550,P30542
P07550,Q5T0J7-2
P07550,P21554
P07550,Q9UII2
P07550,P28335
P07550,P12931
P07550,P12931
P07550,Q13573
P07550,P07550
P07550,Q9ULD4-2
P07550,Q15486
P07550,Q9NSI6-4
P07550,Q658K8
P07550,Q15910
P07550,O00472
P07550,Q15910-2
P07550,Q9NR21-5
P07550,A0AVK6
P07550,P21554
P07550,Q5M9N0-2
P07550,Q99685
P07550,P61978
P07550,P02686
P07550,P04156
P07585,P02751
P07602,P07948
P07602,P05067
P07686,P06865
P07686,Q96PM5-4
P07686,Q9GZY0
P07686,P07686
P07686,P98170
P07686,P49639
P07686,Q96D59
P07686,Q6NW29
P07686,Q7KZS0
P07686,Q9Y575-3
P07686,Q13564
P07686,Q8IYU4
P07686,Q96KR6
P07686,O75925
P07686,Q13064
P07686,Q8IWV7
P07686,Q8TBB1
P07686,Q9UNS2
P07686,Q9H347
P07686,Q96FW1
P07686,Q8N4N3
P07686,O00308
P07686,Q04724
P07686,O95164
P07686,Q8NFH3
P07686,O75808
P07686,Q9UHD9
P07686,P07686
P07686,Q9NUH8
P07711,P07711
P07711,O43765
P07711,P07711
P07741,Q7Z699
P07741,P07741
P07741,P07741
P07766,P43403
P07766,P16333
P07766,Q12983
P07766,P43405
P07766,P43405
P07766,Q08AM2
P07766,P07766
P07766,Q99640-2
P07766,P43403
P07766,Q8TE68
P07766,P07766
P07766,O43639
P07766,Q99640
P07766,Q8N387
P07814,P41252
P07814,P07814
P07814,Q15046
P07814,P07814
P07814,Q8IWL3
P07830,P06396
P07900,Q14318
P07900,O15111
P07900,Q15438
P07900,P04150
P07900,P00533
P07900,Q6VAB6
P07900,P05412
P07900,P12931
P07900,Q9UHD1
P07900,P04626
P07900,Q92993-2
P07900,P05412
P07900,P04626
P07900,Q9UQM7
P07900,Q6QEF8-4
P07900,Q16543
P07900,P06241
P07900,Q7L3B6
P07900,P26882
P07900,Q14194
P07900,Q9H0C5
P07900,P00533
P07900,Q15185
P07900,P50750
P07900,P53041
P07900,P17612
P07900,O95433
P07900,A0A0C4DFM3
P07900,Q9UHH9
P07900,Q15185
P07900,P04049
P07900,P06239
P07900,P05067
P07900,Q9H6T3
P07900,P04049
P07900,P61247
P07900,P12931
P07900,Q6PK50
P07900,Q9UQM7
P07900,Q15831
P07900,Q9UNE7
P07900,Q9H6R7-2
P07900,Q9Y6K9
P07900,Q8WVJ2
P07900,P43034
P07900,Q6UY14-3
P07900,Q96G23
P07900,Q99558
P07900,Q9BV29
P07900,P06239
P07900,O43318-2
P07900,P10599
P07900,Q13451
P07900,Q02790
P07900,P05067
P07900,Q8IWD4
P07900,O15111
P07900,P07900
P07900,Q96LI6-3
P07900,P35222
P07900,P04150
P07900,P07900
P07900,P17612
P07900,P06241
P07902,P15559
P07902,Q07912
P07910,P78362
P07910,P42858
P07910-2,P42858
P07947,P00533
P07947,P08238
P07947,P10721
P07947,O95995
P07947,P14136
P07947,Q9UKT9
P07947,Q96N16
P07947,Q13191
P07947,Q9H257-2
P07947,Q14847-2
P07947,Q9NUP9
P07947,Q6P1W5
P07947,Q9H204
P07947,P08581
P07947,Q8TD16-2
P07947,Q9GZT8
P07947,Q8TAK6
P07947,Q9NRD5
P07947,Q13480
P07947,Q9ULV8
P07947,P51116
P07947,P51114-2
P07947,Q8IYX8
P07947,Q9Y592-2
P07947,Q9HD42
P07947,Q16630-2
P07947,P46109
P07947,A8MQ03
P07947,Q96D03
P07947,Q92569
P07947,Q68D51-2
P07947,O60496
P07947,Q8N9I9
P07947,O43281-2
P07947,P00533
P07947,P25445-1
P07947,Q96Q35-2
P07947,Q8IVP5
P07947,P17661
P07947,Q9H5V8
P07947,I6L996
P07947,P56945
P07947,Q92569
P07947,O14672
P07947,P09917
P07947,P10721
P07947,Q15428
P07947,P10275
P07947,P49023-2
P07947,Q7Z4V0
P07947,Q96GY0
P07947,Q96BR9
P07947,Q3SY00
P07947,Q9C035-3
P07947,Q9Y2J4
P07947,Q12933
P07947,Q15428
P07947,Q9Y4K3
P07947,Q9NR46
P07947,O14508
P07947,P08581
P07947,Q16543
P07947,O14512
P07947,O14543
P07947,P10275
P07947,Q9NVV9
P07947,Q9UGK3
P07947,Q9BWW4
P07948,P08238
P07948,Q9HCN6-1
P07948,Q9HCN6
P07948,Q13480
P07948,Q9BS26
P07948,P00533
P07948,P50570-2
P07948,P46527
P07948,P11049
P07948,Q9WMX2
P07948,P07948-1
P07948,P01023
P07948,P16671
P07948,P22575
P07948,O92972
P07948,Q08857
P07948,Q8R5G7
P07948,P12931
P07948,Q7Z699
P07948,P08581
P07948,P37840
P07948,Q96L34
P07948,P27958
P07948,P05556
P07948,P63244
P07948,P07602
P07948,P27986-2
P07948,P08581
P07948,P51608
P07948,P33993
P07948,Q96L34
P07948,P10721
P07948,P05556
P07948,Q6UWF3
P07948,P25063
P07948,P37840
P07948,Q96GW7
P07948,P10275
P07948,P00533
P07948,P20273
P07948,P10721
P07948,P63244
P07948,P05067
P07948,P20273
P07948,P12931
P07948,P07948
P07948,P07948
P07948,Q9NWQ8
P07948,P10275
P07948,P27986
P07948,O43184
P07948,Q13444
P07948,P05067
P07948,P01023
P07948-1,P07948
P07948-1,P00533
P07949,Q62985
P07949,P40763
P07949,Q7Z3S9
P07949,P07949
P07949,P07949
P07949,P07949-2
P07949,P19174
P07949-2,P07949
P07951-2,O95363
P07951-2,P00441
P07954,P11309
P07992,P00533
P07996,P01137
P07996,P02751
P07998,P13489
P07998,Q9C029
P08034,Q9Y666
P08034,P15692
P08034,P02787
P08034,P21964
P08047,P01106
P08047,P03372
P08047,P04637
P08047,Q13547
P08047,Q16665
P08069,PRO_0000004724
P08069,Q92569
P08069,Q9NZN5
P08069,P08069
P08069,P41240
P08069,P08069
P08069,P35222
P08069,P05019
P08069,Q9Y2W7
P08069,Q9UJU2
P08069,Q00987
P08069,P27986
P08069,P29350
P08069,P18031
P08069,Q06124
P08069,Q9UJU2
P08069,P41240
P08069,P29350
P08069,P29353-2
P08069,Q01995
P08069,Q64010
P08069,P27986
P08069,P35813
P08069,Q92569
P08069,Q00987
P08100,P08100
P08100,P08100
P08100,P11912
P08107,P08473
P08107,P00533
P08107,P53350
P08107,P37840
P08123,O00303
P08123,Q9UHD9
P08123,Q9UMX0-2
P08123,Q9UMX0
P08123,Q96GM5
P08123,Q6PIL6
P08123,P02452
P08123,Q96EQ0
P08123,O43765
P08123,Q14696
P08123,P02452
P08133,P10636
P08138,P05067
P08138,P01138
P08151,Q9NRP7
P08151,P29972
P08151-1,P41743
P08173,P08173
P08173,P08173
P08173,P28335
P08183,Q86VI4
P08183,P08183
P08183,P08183
P08195-4,P31153
P08195-4,Q9UHI5
P08195-4,Q15125
P08238,Q15418
P08238,Q9UHD2
P08238,Q96Q40
P08238,P49840
P08238,P09769
P08238,Q02156
P08238,P05129
P08238,P29317
P08238,O14757
P08238,P35916
P08238,Q9H1R3
P08238,Q08881
P08238,Q15139
P08238,Q07912
P08238,P42679
P08238,P36896
P08238,Q96GD4
P08238,Q13555
P08238,Q15208
P08238,P04049
P08238,P22607
P08238,Q9UM73
P08238,Q14164
P08238,O75469
P08238,P07947
P08238,O14920
P08238,P06239
P08238,Q9UQM7
P08238,P04626
P08238,P31948
P08238,P29597
P08238,P21860
P08238,P51812
P08238,Q00534
P08238,P11802
P08238,Q8TD19
P08238,Q13131
P08238,Q13163
P08238,P11362
P08238,Q13882
P08238,P00533
P08238,P06241
P08238,P19838
P08238,Q15185
P08238,P31749
P08238,P80192
P08238,Q16832
P08238,Q06187
P08238,P51451
P08238,P10636
P08238,P07948
P08238,P51813
P08238,P15056
P08238,P53671
P08238,Q15303
P08238,P22694
P08243,Q86WT6-2
P08243,Q86WT6
P08243,A2RRH5
P08246,P08246
P08246,P08246
P08247,P42858
P08247,P39905
P08247,P30405
P08247,P05067
P08247,O95363
P08253,PRO_0000000092
P08253,PRO_0000000093
P08253,Q8IX30
P08253,P05067
P08253,Q04864-2
P08253,P08253
P08253,Q8NBP7
P08253,P05067
P08253,P20908
P08253,Q8NBP7
P08253,P08253
P08393,P56524
P08393,O15379
P08397,P42858
P08473,P08473
P08473,P05067
P08473,P21926
P08473,P08107
P08473,P05067
P08473,P08473
P08473,Q06787-7
P08487,P09619
P08514,P08514
P08514,P05106
P08514,P08514
P08514,P05106
P08514,P08514-1
P08514,P21333
P08514-1,P05106
P08514-1,P08514
P08519,P02749
P08519,P02751
P08519,P02751
P08519,P02749
P08574,P42858
P08575,P41240
P08575,Q02763
P08575,P20701
P08575,P00533
P08575,P06239
P08575,P04626
P08579,P13196
P08581,P42680
P08581,P27986
P08581,O00459
P08581,P22681
P08581,P35968
P08581,P43405
P08581,P00533
P08581,Q9UQQ2
P08581,P14210
P08581,Q92569
P08581,P43403
P08581,P35968
P08581,P00533
P08581,P98077
P08581,P29353
P08581,Q15464
P08581,Q96EY1-2
P08581,Q9NP31
P08581,O14796
P08581,Q6S5L8
P08581,O60880
P08581,P20936
P08581,Q16827
P08581,Q12913
P08581,P23467
P08581,Q06124
P08581,P18031
P08581,Q9UQQ2
P08581,Q96IW2
P08581,Q9H6Q3
P08581,O75159
P08581,Q00944
P08581,P35918
P08581,P0DQD2
P08581,Q08048
P08581,P43403
P08581,P07947
P08581,Q9UKW4
P08581,Q68CZ2
P08581,Q63HR2
P08581,Q9HBL0
P08581,P42680
P08581,P43405
P08581,Q9ULZ2
P08581,P12931
P08581,O14544
P08581,P06239
P08581,Q9ULL4
P08581,Q8N5H7
P08581,P15941
P08581,P41218
P08581,P07948
P08581,P06239
P08581,O15357
P08581,P14210-6
P08581,P14210
P08581,P07947
P08581,O43639
P08581,P09769
P08581,P27986
P08581,P07948
P08581,O00459
P08581,Q92569
P08581,P12931
P08581,P16333
P08581,O15031
P08581,P19174
P08581,O43157
P08582-2,O60760
P08588,P31016
P08588,Q5TCQ9
P08588,Q86UL8
P08588,P21917
P08588,P08588
P08588,P30542
P08588,P30542
P08588,P21917
P08588,P08588
P08603,Q9JXV4
P08603,P01024
P08603,PRO_0000005908
P08603,PRO_0000005915
P08603,P02741
P08603,PRO_0000023526
P08603,PRO_0000005894
P08603,P08603-2
P08603,P26022
P08603,P02769
P08603,P16946
P08603,P13605
P08603,A0A024A2C9
P08603,P08603-1
P08603,PRO_0000023545
P08603,P02649
P08603,P01024
P08603,P02649
P08603-1,P08603
P08603-2,P08603
P08607,Q13873
P08621,Q07955
P08621,P78362
P08621,P49760
P08631,P09917
P08631,P42338
P08631,P21860
P08631,P10721
P08631,P00533
P08631,P17948
P08631,Q13177
P08631-2,Q92569
P08631-2,Q05397
P08648,P05556
P08648,O14786
P08651-5,P07101
P08670,P42858
P08670,P31749
P08670,P51451
P08670,Q16512
P08670,Q9HC29
P08670,Q9UQM7
P08670,P05787
P08670,Q14457
P08684,O15287
P08684,Q6ZQX7-4
P08709,P08709
P08709,P13726
P08709,P08709
P08727,P09172
P08727,P35908
P08727,O14964
P08727,P11532
P08727,P22607
P08727,P05129
P08727,P42858
P08727,P02538
P08727,P06396
P08727,P13647
P08727,P04264
P08727,P28329
P08727,P05787
P08727,Q16512
P08729,Q14152
P08729,P09429
P08729,P09429
P08779,P35908
P08779,P50151
P08779,Q8N6Y0
P08779,O14964
P08779,Q9BVG8-5
P08779,Q9NSK0
P08779,Q9C0C4
P08779,Q3MIT2
P08779,P41219
P08779,Q9UIA0
P08779,P54646
P08779,Q6NYC8
P08779,P02538
P08779,Q9UGP5-2
P08779,Q16512
P08779,O95983-2
P08779,P05787
P08779,Q8TBB1
P08779,O95995
P08779,A2BDD9
P08779,P53365
P08779,Q9NX04
P08779,Q7L775
P08779,P12035
P08779,Q5W5X9-3
P08779,Q99816
P08779,P35908
P08779,P24863
P08779,Q9BT92
P08779,Q8TD31-3
P08779,P25800
P08779,Q96LX7-5
P08779,Q969G3
P08779,Q8IYE0
P08779,O14964
P08779,Q8N3L3
P08779,Q96GM5
P08779,Q9H257-2
P08779,Q96ES7
P08779,Q8TAB5
P08779,O95295
P08779,P13647
P08779,Q07002
P08779,Q3SY84
P08779,Q86Y46-2
P08779,Q14CN4
P08779,Q8N1N4
P08779,Q14533
P08779,Q6KB66-2
P08779,P48668
P08779,P02538
P08779,Q5XKE5
P08779,Q7RTS7
P08779,P13647
P08779,P04264
P08779,P19013
P08779,P05787
P08779,P04264
P08779,O43790
P08779,P78385
P08779,P78386
P08779,Q16512
P08779,Q01546
P08865,Q9Y2W7
P08865,Q9BSI4
P08865,P00441
P08865,O60260-5
P08865,Q15046
P08865,P04792
P08865,Q9UQC2
P08865,A0A140G945
P08865,Q8IYE1
P08865,P08865
P08865,P08865
P08865,P00441
P08865,O60333-2
P08887,P05231
P08887,Q2HRC7
P08887,P08887-2
P08887,P05231
P08887,Q96EQ0
P08887,Q92673
P08887,O00233
P08887-2,P08887
P08908,P11362
P08908,P08908
P08908,P08908
P08908,O43194
P08908,P28223
P08908,P11362
P08908,P47211
P08912,P20309
P08912,P08912
P08912,P08912
P08913,P18825
P08913,P08913
P08913,P08913
P08922,P29350
P08922,P29350
P08922,P18031
P08F94,P49069
P09012,Q96AE4
P09012,P23246
P09017,P00441
P09017,P49761
P09017,P37840
P09017,P42858
P09017,P68400
P09017,P01023
P09038,P26022
P09038,P09038
P09038,P21802
P09038,P21802-1
P09038,P21802
P09038,P11362-14
P09038,P11362-7
P09038,P11362
P09038,Q14512
P09038,P29466
P09038,P09038
P09038,P09038-2
P09038,P11362
P09038,P29466
P09038-2,P09038
P09038-2,P21802
P09105,P69905
P09105,P68871
P09110,Q9BSK4
P09110,Q12800
P09172,Q8WUW1
P09172,Q9UNS2
P09172,Q71DI3
P09172,P63010-2
P09172,P61978
P09172,P09172
P09172,Q9Y2M5
P09172,P09172
P09172,Q92876
P09172,P08727
P09172,Q14693
P09172,P0DPK4
P09172,P00352
P09172,Q6GQQ9-2
P09172,P27986-2
P09172,Q9ULX5
P09172,P27986
P09172,Q96D59
P09172,P00352
P09172,Q8N6K7-2
P09172,Q8IUW3
P09172,Q86WT6-2
P09210,P09210
P09210,O15217
P09210,P09210
P09211,Q07627
P09211,P60411
P09211,P60409
P09211,Q9BYR8
P09211,Q14525
P09211,Q3LI66
P09211,P78385
P09211,Q9P2M1
P09211,Q5JR59-3
P09211,Q7Z3S9
P09211,Q12933
P09211,P22735
P09211,Q9BYR6
P09211,O76011
P09211,P0DPK4
P09211,Q5TD97
P09211,Q15323
P09211,A8MQ03
P09211,Q9BWT7
P09211,Q92624
P09211,P49639
P09211,Q6UY14-3
P09211,P30041
P09211,P09211
P09211,P30041
P09211,P09211
P09228,P07237
P09234,Q96AE4
P09234,P31943
P09327-2,P42858
P09382,P35968
P09382,P02649
P09429,P09874
P09429,O00206
P09429,P05067
P09429,P09874
P09429,P43246
P09429,P04637
P09429,P42858
P09429,Q96B54
P09429,Q14457
P09429,P04637
P09429,O00206
P09429,P84103
P09429,Q15109
P09429,Q6RW13
P09429,P05067
P09429,P08729
P09429,P08729
P09429,P42858
P09429,Q00839
P09429,O95273
P09429,Q14457
P09455,Q6DKK2
P09455,P09455
P09455,P49366
P09455,Q9UBN6
P09455,P09455
P09466,P31937
P09466,Q9Y5G9
P09466,P09466
P09466,O43315
P09466,Q3SXY8
P09466,P60508
P09466,Q5T7V8
P09466,Q8IU57
P09466,P09466
P09466,O15529
P09466,Q8TED1
P09466,Q96HH9
P09466,Q13520
P09467,Q16665
P09467,P42858
P09471,P51812
P09471,P37173
P09471,P45973
P09471,P42858
P09486,P02461
P09486,Q99972
P09486,Q2TV77
P09486,P02461-1
P09493-10,P02671
P09496-2,Q8NI60
P09525,P09525
P09525,P09525
P09543,P42858
P09565,P07339
P09601,Q9GZR5
P09601,Q9NYP7
P09603,P07333
P09619,P14778
P09619,P27986
P09619,P04049
P09619,P05067
P09619,P35968
P09619,P06241
P09619,Q14451
P09619,P14778
P09619,P35968
P09619,Q06124
P09619,Q53G59
P09619,P18031
P09619,Q5T749
P09619,P06241
P09619,P60484
P09619,P27986
P09619,P16234
P09619,P01127
P09619,Q15323
P09619,O76011
P09619,P60411
P09619,P60328
P09619,P19174
P09619,Q8TAP6
P09619,P05067
P09619,Q05209
P09619,Q05209
P09619,P25020
P09619,P41499
P09619,P08487
P09619,P23727
P09619,O94898
P09619,P0CK45
P09619,P35918
P09619,Q15654
P09619,O14745
P09619,Q13239
P09619,P20936
